"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"USC00080945","27.4467","-82.5014","6.1","2013-08-14","34.4","26.1"
"USC00080945","27.4467","-82.5014","6.1","2013-08-15","31.7","25.0"
"USC00080945","27.4467","-82.5014","6.1","2013-08-16","33.9","26.1"
"USC00080945","27.4467","-82.5014","6.1","2013-08-17","34.4","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-08-18","33.3","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-08-19","33.9","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-08-20","33.9","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-08-21","33.9","25.0"
"USC00080945","27.4467","-82.5014","6.1","2013-08-22","33.3","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-08-23","33.3","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-08-24","33.9","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-08-25","31.1","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-08-26","32.8","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-08-27","31.1","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-08-28","32.8","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-08-29","31.7","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-08-30","32.2","25.0"
"USC00080945","27.4467","-82.5014","6.1","2013-08-31","33.3","25.0"
"USC00080945","27.4467","-82.5014","6.1","2013-09-01","32.8","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-09-02","33.9","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-09-03","31.7","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-09-04","33.3","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-09-05","33.9","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-09-06","33.9","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-09-07","32.8","22.2"
"USC00080945","27.4467","-82.5014","6.1","2013-09-08","32.2","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-09-09","33.3","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-09-10","33.3","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-09-11","32.2","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-09-12","32.2","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-09-13","32.2","22.2"
"USC00080945","27.4467","-82.5014","6.1","2013-09-14","34.4","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-09-15","33.9","22.2"
"USC00080945","27.4467","-82.5014","6.1","2013-09-16","32.2","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-09-17","32.2","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-09-18","32.2","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-09-19","31.7","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-09-20","31.7","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-09-21","32.2","22.2"
"USC00080945","27.4467","-82.5014","6.1","2013-09-22","32.8","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-09-23","28.3","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-09-24","25.0","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-09-25","26.1","21.7"
"USC00080945","27.4467","-82.5014","6.1","2013-09-26","32.2","24.4"
"USC00080945","27.4467","-82.5014","6.1","2013-09-27","29.4","21.7"
"USC00080945","27.4467","-82.5014","6.1","2013-09-28","31.1","22.2"
"USC00080945","27.4467","-82.5014","6.1","2013-09-29","30.6","21.7"
"USC00080945","27.4467","-82.5014","6.1","2013-09-30","32.2","21.7"
"USC00080945","27.4467","-82.5014","6.1","2013-10-01","32.2","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-10-02","31.7","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-10-03","31.7","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-10-04","31.7","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-10-05","31.7","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-10-06","32.8","22.8"
"USC00080945","27.4467","-82.5014","6.1","2013-10-07","30.0","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-10-08","31.1","23.9"
"USC00080945","27.4467","-82.5014","6.1","2013-10-09","26.1","21.1"
"USC00080945","27.4467","-82.5014","6.1","2013-10-10","29.4","18.9"
"USC00080945","27.4467","-82.5014","6.1","2013-10-11","30.6","19.4"
"USC00080945","27.4467","-82.5014","6.1","2013-10-12","29.4","19.4"
"USC00080945","27.4467","-82.5014","6.1","2013-10-13","30.6","18.3"
"USC00080945","27.4467","-82.5014","6.1","2013-10-14","29.4","18.9"
"USC00080945","27.4467","-82.5014","6.1","2013-10-15","28.3","19.4"
"USC00080945","27.4467","-82.5014","6.1","2013-10-16","28.3","20.6"
"USC00080945","27.4467","-82.5014","6.1","2013-10-17","32.8","21.1"
"USC00080945","27.4467","-82.5014","6.1","2013-10-18","31.7","22.2"
"USC00080945","27.4467","-82.5014","6.1","2013-10-19","32.2","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-10-20","32.2","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-10-21","32.2","23.3"
"USC00080945","27.4467","-82.5014","6.1","2013-10-22","31.7","21.7"
"USC00080945","27.4467","-82.5014","6.1","2013-10-23","26.1","21.1"
"USC00080945","27.4467","-82.5014","6.1","2013-10-24","22.8","16.7"
"USC00080945","27.4467","-82.5014","6.1","2013-10-25","26.7","15.0"
"USC00080945","27.4467","-82.5014","6.1","2013-10-26","26.7","15.0"
"USC00080945","27.4467","-82.5014","6.1","2013-10-27","26.7","13.9"
"USC00080945","27.4467","-82.5014","6.1","2013-10-28","28.3","15.6"
"USC00080945","27.4467","-82.5014","6.1","2013-10-29","29.4","17.2"
